@relation openjpa_Test_Release_4

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
1,247,65,0,0,440,0,0,0,0,0,false
2,87,39,0,0,440,0,0,0,0,0,false
1,46,9,0,0,440,0,0,0,0,0,false
2,72,37,0,0,440,0,0,0,0,0,false
2,67,33,0,0,440,0,0,0,0,0,false
7,164,123,0,0,440,0,0,0,0,0,false
1,91,22,0,0,440,0,0,0,0,0,false
1,307,52,0,0,440,0,0,0,0,0,false
48,740,444,1,1,440,33,33,33,2,2,false
249,1772,1274,0,0,440,0,0,0,0,0,true
148,1230,900,3,3,440,36,12,35,29,15,true
5,71,35,0,0,440,0,0,0,0,0,false
97,1137,709,3,3,440,10,3,6,8,5,true
9,142,89,0,0,440,0,0,0,0,0,false
1,167,109,0,0,440,0,0,0,0,0,false
1,63,28,0,0,440,0,0,0,0,0,false
28,230,141,0,0,440,0,0,0,0,0,false
42,611,378,1,1,440,2,2,2,2,2,false
13,138,91,0,0,440,0,0,0,0,0,false
1,37,6,0,0,440,0,0,0,0,0,false
1,163,23,0,0,440,0,0,0,0,0,false
219,2214,1500,4,3,440,164,41,150,16,8,false
8,96,56,0,0,440,0,0,0,0,0,false
1,152,67,0,0,440,0,0,0,0,0,true
1,136,28,0,0,440,0,0,0,0,0,false
1,69,16,0,0,440,0,0,0,0,0,false
1,104,23,0,0,440,0,0,0,0,0,false
1,269,58,0,0,440,0,0,0,0,0,false
75,544,424,0,0,440,0,0,0,0,0,false
26,321,212,0,0,440,0,0,0,0,0,false
20,379,238,1,1,440,11,11,11,0,0,false
4,89,44,1,1,440,0,0,0,1,1,false
1,87,22,1,1,440,10,10,10,0,0,false
1,82,45,0,0,440,0,0,0,0,0,false
3,96,50,0,0,440,0,0,0,0,0,false
2,176,116,0,0,440,0,0,0,0,0,false
1,81,43,0,0,440,0,0,0,0,0,false
1,61,31,0,0,440,0,0,0,0,0,false
1,76,39,1,1,440,6,6,6,0,0,false
1,51,20,0,0,440,0,0,0,0,0,false
1,62,29,0,0,440,0,0,0,0,0,false
5,83,48,0,0,440,0,0,0,0,0,false
2,66,32,0,0,440,0,0,0,0,0,false
10,127,87,0,0,440,0,0,0,0,0,false
1,51,20,0,0,440,0,0,0,0,0,false
35,266,193,1,1,440,1,1,1,0,0,false
9,133,80,0,0,440,0,0,0,0,0,false
70,1578,1206,0,0,440,0,0,0,0,0,true
23,172,111,1,1,440,0,0,0,1,1,false
9,95,56,0,0,440,0,0,0,0,0,false
4,68,35,0,0,440,0,0,0,0,0,false
11,136,95,0,0,440,0,0,0,0,0,false
55,404,331,0,0,440,0,0,0,0,0,false
38,260,177,0,0,440,0,0,0,0,0,false
3,87,50,0,0,440,0,0,0,0,0,false
6,98,62,0,0,440,0,0,0,0,0,false
12,162,105,0,0,440,0,0,0,0,0,false
1,99,28,0,0,440,0,0,0,0,0,false
1,152,41,0,0,440,0,0,0,0,0,false
13,231,180,0,0,440,0,0,0,0,0,false
43,422,347,0,0,440,0,0,0,0,0,false
8,176,117,0,0,440,0,0,0,0,0,false
6,107,68,0,0,440,0,0,0,0,0,true
3,96,58,0,0,440,0,0,0,0,0,true
6,113,74,0,0,440,0,0,0,0,0,false
3,83,46,0,0,440,0,0,0,0,0,true
16,261,188,0,0,440,0,0,0,0,0,false
1,89,43,0,0,440,0,0,0,0,0,false
1,58,21,0,0,440,0,0,0,0,0,false
1,54,17,0,0,440,0,0,0,0,0,false
1,55,18,0,0,440,0,0,0,0,0,false
3,75,35,1,1,440,12,12,12,0,0,false
2,49,20,0,0,440,0,0,0,0,0,false
4,84,49,0,0,440,0,0,0,0,0,false
55,403,332,0,0,440,0,0,0,0,0,false
11,87,46,0,0,440,0,0,0,0,0,false
2,97,59,0,0,440,0,0,0,0,0,false
2,96,59,0,0,440,0,0,0,0,0,false
115,862,716,0,0,440,0,0,0,0,0,true
5,170,122,0,0,440,0,0,0,0,0,false
5,170,122,0,0,440,0,0,0,0,0,false
18,218,142,0,0,440,0,0,0,0,0,false
39,342,274,0,0,440,0,0,0,0,0,false
24,270,214,0,0,440,0,0,0,0,0,false
30,330,225,0,0,440,0,0,0,0,0,false
52,521,388,0,0,440,0,0,0,0,0,true
16,259,195,0,0,440,0,0,0,0,0,false
23,169,123,0,0,440,0,0,0,0,0,false
4,77,45,0,0,440,0,0,0,0,0,false
1,57,26,1,1,440,6,6,6,0,0,false
2,59,28,1,1,440,13,13,13,0,0,false
7,124,83,1,1,440,2,2,2,2,2,false
11,133,91,0,0,440,0,0,0,0,0,false
10,154,110,0,0,440,0,0,0,0,0,false
73,728,470,2,1,440,17,8,10,1,1,true
12,308,150,0,0,440,0,0,0,0,0,false
10,188,87,0,0,440,0,0,0,0,0,true
22,277,202,2,2,440,5,2,4,3,2,false
1,110,23,0,0,440,0,0,0,0,0,false
11,151,93,0,0,440,0,0,0,0,0,false
4,106,58,2,2,440,3,1,3,2,1,false
84,741,435,1,1,440,13,13,13,0,0,false
5,85,31,0,0,440,0,0,0,0,0,false
17,194,136,0,0,440,0,0,0,0,0,false
20,187,95,0,0,440,0,0,0,0,0,true
6,80,34,0,0,440,0,0,0,0,0,true
4,85,38,0,0,440,0,0,0,0,0,false
1,45,15,0,0,440,0,0,0,0,0,false
24,263,152,0,0,440,0,0,0,0,0,false
1,42,5,0,0,440,0,0,0,0,0,false
140,937,670,0,0,440,0,0,0,0,0,false
44,403,239,0,0,440,0,0,0,0,0,true
1,65,10,0,0,440,0,0,0,0,0,false
1,81,13,0,0,440,0,0,0,0,0,false
208,1518,1019,0,0,440,0,0,0,0,0,true
39,235,189,0,0,440,0,0,0,0,0,false
9,209,108,0,0,440,0,0,0,0,0,false
14,185,132,2,2,440,7,3,7,4,2,false
75,692,452,0,0,440,0,0,0,0,0,true
43,496,348,0,0,440,0,0,0,0,0,false
1,56,15,0,0,440,0,0,0,0,0,true
55,605,427,0,0,440,0,0,0,0,0,false
63,446,319,0,0,440,0,0,0,0,0,false
3,104,71,1,1,440,0,0,0,1,1,true
29,853,640,0,0,440,0,0,0,0,0,true
8,154,118,0,0,440,0,0,0,0,0,false
3,95,61,0,0,440,0,0,0,0,0,false
1,45,19,0,0,440,0,0,0,0,0,false
1,38,10,0,0,440,0,0,0,0,0,false
67,740,585,10,4,440,326,32,120,87,74,true
418,3897,2779,7,4,440,87,12,27,4,2,true
46,615,538,4,3,440,29,7,12,47,33,true
4,96,60,0,0,440,0,0,0,0,0,true
11,174,107,0,0,440,0,0,0,0,0,false
2,61,34,0,0,440,0,0,0,0,0,false
13,162,114,0,0,440,0,0,0,0,0,false
20,228,177,0,0,357,0,0,0,0,0,true
30,316,256,1,1,440,0,0,0,1,1,false
17,261,185,1,1,440,5,5,5,0,0,true
7,118,82,0,0,440,0,0,0,0,0,false
5,115,80,0,0,440,0,0,0,0,0,false
6,192,119,0,0,440,0,0,0,0,0,false
57,406,307,0,0,440,0,0,0,0,0,false
1,42,6,0,0,440,0,0,0,0,0,false
1,80,17,0,0,440,0,0,0,0,0,false
47,935,689,0,0,440,0,0,0,0,0,false
19,536,407,0,0,440,0,0,0,0,0,true
11,198,134,0,0,440,0,0,0,0,0,true
145,1100,893,3,1,440,70,23,59,6,4,true
7,127,93,0,0,440,0,0,0,0,0,false
22,390,302,1,1,440,10,10,10,0,0,true
54,437,309,0,0,440,0,0,0,0,0,false
1,38,10,0,0,440,0,0,0,0,0,false
1,575,174,0,0,440,0,0,0,0,0,true
27,490,366,1,1,440,1,1,1,3,3,true
1,523,163,0,0,440,0,0,0,0,0,false
78,953,694,1,1,440,5,5,5,4,4,true
1,74,14,0,0,440,0,0,0,0,0,false
24,257,161,0,0,440,0,0,0,0,0,false
64,644,402,2,1,440,25,12,14,0,0,false
5,115,52,0,0,440,0,0,0,0,0,true
1,46,6,0,0,440,0,0,0,0,0,false
1,63,27,0,0,440,0,0,0,0,0,false
27,233,159,3,2,440,106,35,96,3,3,true
24,191,132,0,0,440,0,0,0,0,0,false
1,689,133,0,0,440,0,0,0,0,0,false
1,138,29,0,0,440,0,0,0,0,0,false
334,2902,2226,9,4,440,78,8,21,79,28,true
1,36,9,0,0,440,0,0,0,0,0,false
20,302,211,0,0,440,0,0,0,0,0,false
1,65,12,0,0,440,0,0,0,0,0,false
15,151,102,0,0,31,151,0,151,0,0,false
5,123,66,0,0,31,123,0,123,0,0,false
19,223,155,5,2,31,249,49,177,47,16,false
24,216,144,1,1,457,0,0,0,1,1,false
3,104,51,4,4,457,33,8,28,15,9,false
3,147,82,2,2,457,4,2,4,2,1,false
17,520,193,0,0,457,0,0,0,0,0,false
1,112,45,0,0,452,0,0,0,0,0,false
5,90,48,0,0,457,0,0,0,0,0,false
1,91,37,0,0,457,0,0,0,0,0,false
4,88,51,0,0,457,0,0,0,0,0,false
4,87,46,0,0,457,0,0,0,0,0,false
3,67,37,0,0,237,0,0,0,0,0,false
1,162,53,0,0,457,0,0,0,0,0,true
6,160,69,0,0,457,0,0,0,0,0,false
1,1419,260,3,1,457,30,10,21,9,9,false
36,1462,1164,6,2,457,37,6,16,15,8,false
1,43,10,0,0,412,0,0,0,0,0,false
8,144,101,2,2,457,7,3,7,4,2,false
4,94,61,2,2,313,30,15,17,1,1,false
4,140,73,0,0,457,0,0,0,0,0,false
1,49,19,0,0,457,0,0,0,0,0,false
53,455,301,1,1,457,13,13,13,0,0,false
32,322,206,0,0,457,0,0,0,0,0,false
5,58,29,0,0,457,0,0,0,0,0,false
2,153,74,1,1,457,0,0,0,1,1,false
1,140,60,1,1,457,0,0,0,1,1,false
1,267,36,1,1,457,6,6,6,0,0,false
1,77,14,1,1,457,0,0,0,1,1,false
6,90,53,0,0,457,0,0,0,0,0,false
1,35,6,0,0,457,0,0,0,0,0,false
4,255,198,0,0,457,0,0,0,0,0,false
5,148,95,0,0,457,0,0,0,0,0,false
22,245,172,1,1,457,1,1,1,3,3,false
99,722,571,3,2,457,41,13,32,31,19,false
55,348,273,1,1,457,12,12,12,0,0,false
30,219,157,0,0,457,0,0,0,0,0,false
1,65,18,0,0,457,0,0,0,0,0,false
1,33,4,0,0,457,0,0,0,0,0,false
1,138,18,0,0,457,0,0,0,0,0,false
41,655,467,1,1,457,0,0,0,1,1,false
43,469,337,1,1,457,1,1,1,1,1,false
2,67,24,0,0,457,0,0,0,0,0,false
1,52,14,0,0,457,0,0,0,0,0,false
1,33,4,0,0,457,0,0,0,0,0,false
1,41,7,0,0,24,41,0,41,0,0,false
30,259,188,3,3,457,41,13,29,219,218,true
2,94,48,1,1,457,0,0,0,1,1,false
2,79,37,1,1,457,0,0,0,1,1,false
1,69,13,1,1,457,10,10,10,0,0,false
2,191,117,1,1,62,192,192,184,1,1,true
1,61,31,1,1,457,0,0,0,1,1,false
15,402,211,3,2,338,7,2,4,9,7,false
3,82,51,1,1,457,0,0,0,1,1,false
147,1479,1096,3,3,457,5,1,4,7,4,false
1,31,4,0,0,31,31,0,31,0,0,false
53,620,379,1,1,457,88,88,88,13,13,false
1,30,6,0,0,31,30,0,30,0,0,false
1,28,3,0,0,31,28,0,28,0,0,false
1,141,25,0,0,457,0,0,0,0,0,false
27,536,378,3,3,457,4,1,3,5,3,false
1,75,13,0,0,457,0,0,0,0,0,false
1,27,4,0,0,457,0,0,0,0,0,false
1,75,13,0,0,457,0,0,0,0,0,false
1,28,4,0,0,31,28,0,28,0,0,false
41,1077,879,0,0,457,0,0,0,0,0,false
364,4379,3335,12,5,457,695,57,612,289,175,true
10,276,142,1,1,457,17,17,17,0,0,false
30,272,180,0,0,31,272,0,272,0,0,false
1,94,41,0,0,457,0,0,0,0,0,false
24,188,112,0,0,31,188,0,188,0,0,false
46,353,289,1,1,31,353,353,353,7,7,true
64,698,406,4,4,375,104,26,99,7,4,false
1,286,70,0,0,457,0,0,0,0,0,false
1,108,60,1,1,457,24,24,24,0,0,false
4,70,32,0,0,457,0,0,0,0,0,false
1,73,33,0,0,457,0,0,0,0,0,false
1,37,5,0,0,457,0,0,0,0,0,false
5,100,58,3,3,457,7,2,6,3,1,false
1,36,4,0,0,457,0,0,0,0,0,false
1,56,18,1,1,64,56,56,52,1,1,false
2,53,23,1,1,64,53,53,53,1,1,false
1,35,4,2,1,64,35,17,35,2,1,false
1,53,8,0,0,457,0,0,0,0,0,false
1,38,5,0,0,457,0,0,0,0,0,false
1,38,5,0,0,457,0,0,0,0,0,false
1,37,5,0,0,457,0,0,0,0,0,false
1,48,7,0,0,457,0,0,0,0,0,false
1,73,9,0,0,457,0,0,0,0,0,false
1,42,14,0,0,457,0,0,0,0,0,false
1,43,5,0,0,457,0,0,0,0,0,false
30,275,171,0,0,457,0,0,0,0,0,false
1,42,8,0,0,457,0,0,0,0,0,false
1,188,60,0,0,457,0,0,0,0,0,false
103,588,433,1,1,457,5,5,5,28,28,false
1,31,5,0,0,457,0,0,0,0,0,false
1,38,5,0,0,457,0,0,0,0,0,false
12,107,58,0,0,457,0,0,0,0,0,false
13,160,92,3,3,457,4,1,3,4,2,false
1,37,10,0,0,457,0,0,0,0,0,false
1,43,6,0,0,457,0,0,0,0,0,false
1,37,5,0,0,457,0,0,0,0,0,false
14,198,93,1,1,457,12,12,12,3,3,false
26,253,155,3,1,457,29,9,17,1,1,false
1,60,7,0,0,457,0,0,0,0,0,false
1,62,8,0,0,457,0,0,0,0,0,false
4,64,26,0,0,457,0,0,0,0,0,false
1,38,5,0,0,457,0,0,0,0,0,false
89,948,715,3,2,457,57,19,30,50,33,false
1,156,48,0,0,457,0,0,0,0,0,false
27,129,80,0,0,457,0,0,0,0,0,false
1,32,5,0,0,457,0,0,0,0,0,false
63,776,560,6,2,457,99,16,48,39,17,false
1,112,66,0,0,457,0,0,0,0,0,false
2,82,30,0,0,457,0,0,0,0,0,false
47,414,302,1,1,457,54,54,54,14,14,false
2,172,68,0,0,457,0,0,0,0,0,false
1,184,117,0,0,457,0,0,0,0,0,false
34,338,219,1,1,457,4,4,4,4,4,false
78,509,384,0,0,457,0,0,0,0,0,false
1,38,5,0,0,457,0,0,0,0,0,false
1,46,7,0,0,457,0,0,0,0,0,false
14,163,104,2,2,457,5,2,5,4,2,false
1,714,119,1,1,457,3,3,3,4,4,false
1,121,23,1,1,457,17,17,17,0,0,false
675,4866,3926,6,4,457,190,31,137,193,143,true
1,78,40,0,0,457,0,0,0,0,0,false
1,45,6,0,0,457,0,0,0,0,0,false
160,1371,1160,1,1,457,41,41,41,45,45,false
18,212,145,1,1,457,16,16,16,0,0,false
15,185,121,0,0,457,0,0,0,0,0,false
49,481,384,1,1,457,0,0,0,4,4,false
72,650,529,0,0,457,0,0,0,0,0,false
43,437,327,0,0,457,0,0,0,0,0,false
9,134,78,0,0,457,0,0,0,0,0,false
4,202,130,0,0,457,0,0,0,0,0,false
96,821,614,1,1,457,0,0,0,1,1,false
1,50,7,1,1,457,7,7,7,0,0,false
19,198,156,1,1,457,8,8,8,9,9,false
65,946,772,1,1,457,4,4,4,5,5,true
7,596,448,1,1,457,2,2,2,3,3,false
1,85,45,0,0,457,0,0,0,0,0,false
1,83,45,0,0,457,0,0,0,0,0,false
1,73,37,0,0,457,0,0,0,0,0,false
1,89,49,0,0,457,0,0,0,0,0,false
2,76,39,0,0,457,0,0,0,0,0,false
51,736,492,1,1,457,1,1,1,3,3,true
1,91,17,0,0,457,0,0,0,0,0,false
28,353,256,0,0,457,0,0,0,0,0,false
1,363,59,1,1,457,0,0,0,2,2,true
78,717,575,1,1,457,0,0,0,3,3,true
178,903,715,2,2,457,13,6,13,17,10,false
2,41,10,0,0,237,0,0,0,0,0,false
1,43,5,0,0,457,0,0,0,0,0,false
1,82,42,0,0,457,0,0,0,0,0,false
2,65,23,0,0,457,0,0,0,0,0,false
61,409,270,0,0,457,0,0,0,0,0,false
23,214,150,1,1,457,1,1,1,1,1,false
1,43,6,0,0,457,0,0,0,0,0,false
1,111,16,0,0,457,0,0,0,0,0,false
25,262,198,1,1,457,4,4,4,0,0,false
1,41,14,0,0,457,0,0,0,0,0,false
16,739,548,3,3,457,8,2,6,4,2,false
1,55,18,0,0,457,0,0,0,0,0,false
5,127,57,0,0,457,0,0,0,0,0,false
1,499,83,0,0,457,0,0,0,0,0,false
10,110,68,0,0,457,0,0,0,0,0,false
1,107,20,0,0,457,0,0,0,0,0,false
28,313,208,1,1,457,1,1,1,0,0,false
1,42,8,0,0,457,0,0,0,0,0,false
23,495,183,0,0,457,0,0,0,0,0,false
1,84,45,0,0,457,0,0,0,0,0,false
1,39,11,0,0,457,0,0,0,0,0,false
1,94,53,0,0,457,0,0,0,0,0,false
1,93,52,0,0,457,0,0,0,0,0,false
1,91,51,0,0,457,0,0,0,0,0,false
1,38,10,0,0,457,0,0,0,0,0,false
1,94,53,0,0,457,0,0,0,0,0,false
1,93,52,0,0,396,0,0,0,0,0,false
2,93,53,0,0,457,0,0,0,0,0,false
1,79,42,0,0,457,0,0,0,0,0,false
1,68,32,0,0,457,0,0,0,0,0,false
1,62,29,0,0,457,0,0,0,0,0,false
8,121,79,0,0,457,0,0,0,0,0,false
1,192,35,0,0,457,0,0,0,0,0,false
1,284,56,0,0,457,0,0,0,0,0,false
1,57,7,0,0,457,0,0,0,0,0,false
1,31,5,0,0,183,0,0,0,0,0,false
208,2156,1709,3,3,457,5,1,3,3,1,false
5,70,38,2,2,457,8,4,8,5,3,false
1,51,6,0,0,457,0,0,0,0,0,false
7,80,48,0,0,457,0,0,0,0,0,false
1,43,6,0,0,457,0,0,0,0,0,false
53,357,272,2,2,457,7,3,7,2,1,false
26,230,157,2,1,457,20,10,19,6,4,false
21,230,149,0,0,457,0,0,0,0,0,false
1,39,5,0,0,457,0,0,0,0,0,false
1,73,15,0,0,457,0,0,0,0,0,false
161,857,650,1,1,457,3,3,3,1,1,false
333,3143,2403,3,2,457,105,35,95,16,7,true
1,441,75,2,1,457,3,1,3,12,11,false
1,426,55,1,1,457,0,0,0,1,1,false
1,322,73,0,0,457,0,0,0,0,0,false
1,62,28,0,0,457,0,0,0,0,0,false
1,73,37,0,0,457,0,0,0,0,0,false
1,40,10,0,0,457,0,0,0,0,0,false
1,67,31,0,0,457,0,0,0,0,0,false
1,138,88,0,0,457,0,0,0,0,0,false
1,39,11,0,0,457,0,0,0,0,0,false
1,66,26,0,0,457,0,0,0,0,0,false
1,66,26,0,0,457,0,0,0,0,0,false
57,345,273,2,1,457,9,4,9,10,9,true
8,140,58,0,0,457,0,0,0,0,0,false
8,70,39,0,0,457,0,0,0,0,0,false
49,516,346,2,1,457,31,15,31,5,3,true
1,42,12,0,0,379,0,0,0,0,0,false
1,41,11,0,0,457,0,0,0,0,0,false
7,97,57,0,0,457,0,0,0,0,0,false
1,72,12,0,0,457,0,0,0,0,0,false
3,93,46,0,0,457,0,0,0,0,0,false
2,58,27,0,0,457,0,0,0,0,0,false
1,70,34,0,0,457,0,0,0,0,0,false
2,58,27,0,0,457,0,0,0,0,0,false
6,83,46,0,0,457,0,0,0,0,0,false
1,33,5,0,0,457,0,0,0,0,0,false
6,65,31,0,0,457,0,0,0,0,0,false
1,46,13,0,0,457,0,0,0,0,0,false
1,46,13,0,0,457,0,0,0,0,0,false
7,79,41,0,0,457,0,0,0,0,0,false
3,92,44,0,0,457,0,0,0,0,0,false
3,84,36,0,0,457,0,0,0,0,0,false
21,199,138,3,2,457,12,4,11,7,4,false
3,76,39,0,0,457,0,0,0,0,0,false
3,85,46,0,0,457,0,0,0,0,0,false
3,71,34,0,0,457,0,0,0,0,0,false
1,32,4,0,0,457,0,0,0,0,0,false
4,85,43,0,0,457,0,0,0,0,0,false
1,45,12,0,0,457,0,0,0,0,0,false
1,45,12,0,0,457,0,0,0,0,0,false
3,52,20,0,0,457,0,0,0,0,0,false
1,44,15,0,0,457,0,0,0,0,0,false
2,71,35,0,0,457,0,0,0,0,0,false
1,41,11,0,0,457,0,0,0,0,0,false
2,41,12,0,0,457,0,0,0,0,0,false
1,40,11,0,0,457,0,0,0,0,0,false
5,82,38,0,0,457,0,0,0,0,0,false
1,33,4,0,0,457,0,0,0,0,0,false
1,409,73,0,0,457,0,0,0,0,0,false
1,64,14,0,0,457,0,0,0,0,0,false
1,49,7,0,0,379,0,0,0,0,0,false
9,92,55,0,0,457,0,0,0,0,0,false
1,89,12,0,0,457,0,0,0,0,0,false
1,60,25,0,0,373,0,0,0,0,0,false
